AA;K_CORSO_LA;DESCRIZIONE_CDL;SEDE_CDL;PSPA;PSPA_NOME;PSPA_LINGUA_OFFERTA;SEDE_PSPA;ANNO_DI_CORSO;SEMESTRE_PIANO;C_INSEGN;TIPO_INSEGN;DESC_TIPO_INSEGN;DESC_INSEGN;CFU;LINGUA_EROGAZIONE_INSEGN;ORDINE_DI_VISUALIZZAZIONE;DESCRIPTION
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;091021;M;MONODISCIPLINARE;LOGICA  E  ALGEBRA 2;5,00;IT;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;093206;M;MONODISCIPLINARE;MULTIDISCIPLINARY PROJECT;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;095901;M;MONODISCIPLINARE;ICT FOR CONTROL SYSTEMS ENGINEERING;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;095941;M;MONODISCIPLINARE;DIGITAL SYSTEMS DESIGN METHODOLOGIES 1;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;096261;I;CORSO INTEGRATO;E-HEALTH METHODS AND APPLICATIONS [I.C.];10,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;097484;M;MONODISCIPLINARE;SIMULATION TECHNIQUES AND TOOLS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;097685;M;MONODISCIPLINARE;ADVANCED USER INTERFACES;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;3;051926;M;MONODISCIPLINARE;DESIGNING INTERACTION;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;051823;M;MONODISCIPLINARE;DISCRETE OPTIMIZATION;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;088804;M;MONODISCIPLINARE;MECCANICA (PER ING. INFORMATICA);5,00;IT;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;088877;M;MONODISCIPLINARE;TEORIA DEI SISTEMI (DINAMICA NON LINEARE);5,00;IT;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;088946;M;MONODISCIPLINARE;NATURAL LANGUAGE PROCESSING;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;089185;M;MONODISCIPLINARE;HIGH PERFORMANCE PROCESSORS AND SYSTEMS (UIC 569);5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;090037;M;MONODISCIPLINARE;MODEL IDENTIFICATION AND DATA ANALYSIS - 1ST MODULE;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;090914;M;MONODISCIPLINARE;CONTROL OF INDUSTRIAL ROBOTS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;090955;M;MONODISCIPLINARE;DEPENDABLE SYSTEMS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;093062;M;MONODISCIPLINARE;AUTOMATION AND CONTROL IN VEHICLES;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;095903;M;MONODISCIPLINARE;ADVANCED OPERATING SYSTEMS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;095944;M;MONODISCIPLINARE;BIOINFORMATICS AND COMPUTATIONAL BIOLOGY;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;097683;M;MONODISCIPLINARE;MACHINE LEARNING;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;099324;M;MONODISCIPLINARE;SENSOR SYSTEMS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;085900;M;MONODISCIPLINARE;CHIMICA GENERALE;5,00;IT;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;088882;M;MONODISCIPLINARE;FORMAL METHODS FOR CONCURRENT AND REAL-TIME SYSTEMS  (UIC 545);5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;089174;M;MONODISCIPLINARE;ECONOMIA DEI SERVIZI E DELLE RETI I;5,00;IT;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;2;089254;V;PROVA FINALE;PROVA FINALE (INF);20,00;;2;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2E;EIT DIGITAL MASTER ON DATA SCIENCE;EN;MI;2;1;089254;V;PROVA FINALE;PROVA FINALE (INF);20,00;;2;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;1;089182;M;MONODISCIPLINARE;FORMAL LANGUAGES AND COMPILERS;5,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;1;089183;M;MONODISCIPLINARE;DATA BASES 2;5,00;EN;2;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;1;089184;M;MONODISCIPLINARE;SOFTWARE ENGINEERING 2;5,00;EN;3;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;1;088983;M;MONODISCIPLINARE;FOUNDATIONS OF OPERATIONS RESEARCH;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;1;088966;I;CORSO INTEGRATO;MULTIMEDIA SIGNAL PROCESSING;10,00;EN;5;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;2;088949;M;MONODISCIPLINARE;ADVANCED COMPUTER ARCHITECTURES;5,00;EN;6;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;2;089165;M;MONODISCIPLINARE;COMPUTER SECURITY;5,00;EN;7;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;2;095898;M;MONODISCIPLINARE;COMPUTING INFRASTRUCTURES;5,00;EN;7;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;2;088967;M;MONODISCIPLINARE;SOUND ANALYSIS, SYNTHESIS AND PROCESSING;10,00;EN;8;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;1;2;088952;M;MONODISCIPLINARE;COMPUTER MUSIC;5,00;EN;9;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051483;I;CORSO INTEGRATO;MUSICAL ACOUSTICS;10,00;EN;1;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051486;I;CORSO INTEGRATO;FUNDAMENTALS OF VIBRATION ANALYSIS AND VIBROACOUSTICS OF MUSICAL INSTRUMENTS;10,00;EN;2;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051489;I;CORSO INTEGRATO;ROOM ACOUSTICS;10,00;EN;3;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;089073;M;MONODISCIPLINARE;INTERNET OF THINGS;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;051532;U;MUTUABILE;STORIA E TECNICHE COSTRUTTIVE DEGLI STRUMENTI MUSICALI;5,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;097683;M;MONODISCIPLINARE;MACHINE LEARNING;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;089318;M;MONODISCIPLINARE;HYPERMEDIA APPLICATIONS (WEB AND MULTIMEDIA);5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051535;U;MUTUABILE;TEORIA E ANALISI DEL CINEMA E DELL'AUDIOVISIVO;5,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;089167;M;MONODISCIPLINARE;DATA MINING AND TEXT MINING (UIC 583);5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;093206;M;MONODISCIPLINARE;MULTIDISCIPLINARY PROJECT;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051534;U;MUTUABILE;STORIA DELLA MUSICA 2;10,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;089012;M;MONODISCIPLINARE;KNOWLEDGE ENGINEERING;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051530;U;MUTUABILE;STORIA DEGLI STRUMENTI MUSICALI;5,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;051531;U;MUTUABILE;STORIA DELLA PRASSI ESECUTIVA;5,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;091034;M;MONODISCIPLINARE;WIRELESS INTERNET;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;091036;M;MONODISCIPLINARE;MULTIMEDIA INTERNET APPLICATIONS;5,00;EN;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;051533;U;MUTUABILE;STORIA DELLA MUSICA 1;10,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;051536;U;MUTUABILE;METODOLOGIA DELLA RICERCA BIBLIOGRAFICA;5,00;IT;4;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;2;089254;V;PROVA FINALE;PROVA FINALE (INF);20,00;;5;
2017;481;Ing Ind - Inf (Mag.)(ord. 270) - MI (481) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;MI;T2M;MUSICAL ACOUSTICS;EN;MI;2;1;089254;V;PROVA FINALE;PROVA FINALE (INF);20,00;;5;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;088949;M;MONODISCIPLINARE;ADVANCED COMPUTER ARCHITECTURES;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;088947;M;MONODISCIPLINARE;ADVANCED SOFTWARE ENGINEERING;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;089011;M;MONODISCIPLINARE;COMPUTER SYSTEMS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;094777;M;MONODISCIPLINARE;PRIVACY AND SECURITY;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;088955;M;MONODISCIPLINARE;DATABASE SYSTEMS 2;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;097683;M;MONODISCIPLINARE;MACHINE LEARNING;5,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;094751;M;MONODISCIPLINARE;INFORMATION RETRIEVAL AND DATA MINING;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;091316;M;MONODISCIPLINARE;COGNITIVE ROBOTICS;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;089073;M;MONODISCIPLINARE;INTERNET OF THINGS;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;099329;M;MONODISCIPLINARE;WEB SCIENCE;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;088975;M;MONODISCIPLINARE;ADVANCED LINEAR ALGEBRA;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;088948;M;MONODISCIPLINARE;ADVANCED WEB TECHNOLOGIES;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;099333;M;MONODISCIPLINARE;SIGNAL PROCESSING;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;091113;M;MONODISCIPLINARE;DIGITAL IMAGE PROCESSING;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;088983;M;MONODISCIPLINARE;FOUNDATIONS OF OPERATIONS RESEARCH;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;088953;M;MONODISCIPLINARE;PERFORMANCE EVALUATION OF COMPUTER SYSTEMS;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;094753;M;MONODISCIPLINARE;MOBILE APPLICATIONS;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;1;099330;M;MONODISCIPLINARE;BUSINESS PROCESS MODELLING;5,00;EN;4;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;1;2;088981;I;CORSO INTEGRATO;MODEL IDENTIFICATION;10,00;EN;5;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;099334;M;MONODISCIPLINARE;ADVANCED ELECTRONICS;5,00;EN;1;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;088963;M;MONODISCIPLINARE;PERVASIVE SYSTEMS;10,00;EN;2;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;099333;M;MONODISCIPLINARE;SIGNAL PROCESSING;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;2;088975;M;MONODISCIPLINARE;ADVANCED LINEAR ALGEBRA;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;089073;M;MONODISCIPLINARE;INTERNET OF THINGS;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;099330;M;MONODISCIPLINARE;BUSINESS PROCESS MODELLING;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;2;088948;M;MONODISCIPLINARE;ADVANCED WEB TECHNOLOGIES;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;091113;M;MONODISCIPLINARE;DIGITAL IMAGE PROCESSING;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;099329;M;MONODISCIPLINARE;WEB SCIENCE;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;094753;M;MONODISCIPLINARE;MOBILE APPLICATIONS;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;2;091316;M;MONODISCIPLINARE;COGNITIVE ROBOTICS;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;1;088983;M;MONODISCIPLINARE;FOUNDATIONS OF OPERATIONS RESEARCH;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;2;088953;M;MONODISCIPLINARE;PERFORMANCE EVALUATION OF COMPUTER SYSTEMS;5,00;EN;3;
2017;482;Ing Ind - Inf (Mag.)(ord. 270) - CO (482) COMPUTER SCIENCE AND ENGINEERING - INGEGNERIA INFORMATICA;CO;T2B;Ambient Intelligence and Data Engineering;EN;CO;2;2;088975;M;MONODISCIPLINARE;ADVANCED LINEAR ALGEBRA;5,00;EN;4;
